corridor,month,seasonality_index,cluster_label,slab,intensity
North Florida -> Houston,Dec,1.03,winter-spring-peak,1.0x-1.3x,3
North Florida -> Phoenix Valley,Jan,1.15,winter-spring-peak,1.0x-1.3x,3
North Florida -> Phoenix Valley,Feb,1.85,winter-spring-peak,>= 1.6x,5
North Florida -> Phoenix Valley,Mar,1.25,winter-spring-peak,1.0x-1.3x,3
North Florida -> Phoenix Valley,Apr,1.45,winter-spring-peak,1.3x-1.6x,4
North Florida -> Phoenix Valley,May,0.84,winter-spring-peak,0.7x-1.0x,2
North Florida -> Phoenix Valley,Jun,0.57,winter-spring-peak,0.5x-0.7x,1
North Florida -> Phoenix Valley,Jul,0.44,winter-spring-peak,< 0.5x,0
North Florida -> Phoenix Valley,Aug,0.51,winter-spring-peak,0.5x-0.7x,1
North Florida -> Phoenix Valley,Sep,0.84,winter-spring-peak,0.7x-1.0x,2
North Florida -> Phoenix Valley,Oct,1.04,winter-spring-peak,1.0x-1.3x,3
North Florida -> Phoenix Valley,Nov,1.04,winter-spring-peak,1.0x-1.3x,3
North Florida -> Phoenix Valley,Dec,1.01,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,Jan,2.51,winter-spring-peak,>= 1.6x,5
North Florida -> San Antonio,Feb,1.32,winter-spring-peak,1.3x-1.6x,4
North Florida -> San Antonio,Mar,2.12,winter-spring-peak,>= 1.6x,5
North Florida -> San Antonio,Apr,1.1,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,May,1.15,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,Jun,0.26,winter-spring-peak,< 0.5x,0
North Florida -> San Antonio,Jul,0.18,winter-spring-peak,< 0.5x,0
North Florida -> San Antonio,Aug,0.18,winter-spring-peak,< 0.5x,0
North Florida -> San Antonio,Sep,0.4,winter-spring-peak,< 0.5x,0
North Florida -> San Antonio,Oct,0.44,winter-spring-peak,< 0.5x,0
North Florida -> San Antonio,Nov,1.41,winter-spring-peak,1.3x-1.6x,4
North Florida -> San Antonio,Dec,0.93,winter-spring-peak,0.7x-1.0x,2
North Florida -> St. Louis,Jan,1.48,winter-spring-peak,1.3x-1.6x,4
North Florida -> St. Louis,Feb,1.81,winter-spring-peak,>= 1.6x,5
North Florida -> St. Louis,Mar,1.81,winter-spring-peak,>= 1.6x,5
North Florida -> St. Louis,Apr,1.64,winter-spring-peak,>= 1.6x,5
North Florida -> St. Louis,May,0.99,winter-spring-peak,0.7x-1.0x,2
North Florida -> St. Louis,Jun,0.16,winter-spring-peak,< 0.5x,0
North Florida -> St. Louis,Jul,0.0,winter-spring-peak,< 0.5x,0
North Florida -> St. Louis,Aug,0.0,winter-spring-peak,< 0.5x,0
North Florida -> St. Louis,Sep,0.33,winter-spring-peak,< 0.5x,0
North Florida -> St. Louis,Oct,0.82,winter-spring-peak,0.7x-1.0x,2
North Florida -> St. Louis,Nov,1.15,winter-spring-peak,1.0x-1.3x,3
North Florida -> St. Louis,Dec,1.81,winter-spring-peak,>= 1.6x,5
Philadelphia -> North Florida,Jan,2.93,winter-spring-peak,>= 1.6x,5
Philadelphia -> North Florida,Feb,0.88,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> North Florida,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> North Florida,Apr,0.59,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> North Florida,May,0.29,winter-spring-peak,< 0.5x,0
Philadelphia -> North Florida,Jun,0.29,winter-spring-peak,< 0.5x,0
Philadelphia -> North Florida,Jul,0.59,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> North Florida,Aug,0.88,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> North Florida,Sep,0.59,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> North Florida,Oct,1.17,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> North Florida,Nov,0.88,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> North Florida,Dec,1.46,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Jan,2.04,winter-spring-peak,>= 1.6x,5
Philadelphia -> South Florida,Feb,1.44,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Mar,1.59,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Apr,0.94,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> South Florida,May,0.56,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> South Florida,Jun,0.3,winter-spring-peak,< 0.5x,0
Philadelphia -> South Florida,Jul,0.22,winter-spring-peak,< 0.5x,0
Philadelphia -> South Florida,Aug,0.35,winter-spring-peak,< 0.5x,0
Philadelphia -> South Florida,Sep,0.61,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> South Florida,Oct,0.75,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> South Florida,Nov,1.38,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Dec,1.82,winter-spring-peak,>= 1.6x,5
Philadelphia -> St. Louis,Jan,1.37,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> St. Louis,Feb,1.06,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> St. Louis,Mar,0.91,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> St. Louis,Apr,0.91,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> St. Louis,May,1.82,winter-spring-peak,>= 1.6x,5
Philadelphia -> St. Louis,Jun,1.06,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> St. Louis,Jul,0.61,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> St. Louis,Aug,0.61,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> St. Louis,Sep,0.46,winter-spring-peak,< 0.5x,0
Philadelphia -> St. Louis,Oct,0.61,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> St. Louis,Nov,1.52,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> St. Louis,Dec,1.06,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Atlanta,Jan,0.91,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Feb,1.32,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Atlanta,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Atlanta,Apr,1.76,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Atlanta,May,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Jun,0.55,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Atlanta,Jul,0.72,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Aug,0.5,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Atlanta,Sep,0.74,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Oct,0.85,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Nov,1.32,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Atlanta,Dec,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> North Florida,Jan,0.73,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> North Florida,Feb,1.7,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> North Florida,Mar,1.46,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> North Florida,Apr,1.18,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> North Florida,May,0.97,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> North Florida,Jun,0.45,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Jul,0.49,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Aug,0.56,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> North Florida,Sep,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> North Florida,Oct,1.15,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> North Florida,Nov,1.11,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> North Florida,Dec,1.25,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Pittsburgh,Jan,1.29,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Pittsburgh,Feb,1.4,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Pittsburgh,Mar,1.45,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Pittsburgh,Apr,1.02,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Pittsburgh,May,0.97,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Pittsburgh,Jun,0.59,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Pittsburgh,Jul,0.48,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Pittsburgh,Aug,0.59,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Pittsburgh,Sep,0.59,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Pittsburgh,Oct,1.78,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Pittsburgh,Nov,1.02,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Pittsburgh,Dec,0.81,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Seattle,Jan,1.29,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Seattle,Feb,1.32,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Seattle,Mar,1.19,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Seattle,Apr,1.16,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Seattle,May,0.86,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Seattle,Jun,0.62,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Seattle,Jul,0.27,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Seattle,Aug,0.57,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Seattle,Sep,0.57,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Seattle,Oct,0.89,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Seattle,Nov,1.73,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Seattle,Dec,1.54,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> South Florida,Jan,1.43,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> South Florida,Feb,1.77,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> South Florida,Mar,1.75,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> South Florida,Apr,1.23,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> South Florida,May,1.07,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> South Florida,Jun,0.49,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Jul,0.49,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Aug,0.3,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Sep,0.4,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Oct,0.95,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> South Florida,Nov,1.19,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> South Florida,Dec,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Jan,2.02,winter-spring-peak,>= 1.6x,5
Pittsburgh -> Dallas,Feb,0.94,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Mar,0.89,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Apr,1.27,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Dallas,May,0.75,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Jun,0.61,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> Dallas,Jul,0.61,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> Dallas,Aug,0.75,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Sep,0.8,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Oct,0.71,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Dallas,Nov,1.55,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> Dallas,Dec,1.08,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Jan,1.71,winter-spring-peak,>= 1.6x,5
Pittsburgh -> North Florida,Feb,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Mar,1.5,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> North Florida,Apr,0.21,winter-spring-peak,< 0.5x,0
Pittsburgh -> North Florida,May,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Jun,0.64,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> North Florida,Jul,0.43,winter-spring-peak,< 0.5x,0
Pittsburgh -> North Florida,Aug,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> North Florida,Sep,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> North Florida,Oct,0.21,winter-spring-peak,< 0.5x,0
Pittsburgh -> North Florida,Nov,0.43,winter-spring-peak,< 0.5x,0
Pittsburgh -> North Florida,Dec,2.57,winter-spring-peak,>= 1.6x,5
Pittsburgh -> Phoenix Valley,Jan,1.09,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Phoenix Valley,Feb,1.85,winter-spring-peak,>= 1.6x,5
Pittsburgh -> Phoenix Valley,Mar,1.52,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> Phoenix Valley,Apr,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Phoenix Valley,May,0.98,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Phoenix Valley,Jun,0.6,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> Phoenix Valley,Jul,0.16,winter-spring-peak,< 0.5x,0
Pittsburgh -> Phoenix Valley,Aug,0.98,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Phoenix Valley,Sep,0.71,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Phoenix Valley,Oct,1.74,winter-spring-peak,>= 1.6x,5
Pittsburgh -> Phoenix Valley,Nov,0.71,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Phoenix Valley,Dec,0.76,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> South Florida,Jan,1.63,winter-spring-peak,>= 1.6x,5
Pittsburgh -> South Florida,Feb,1.47,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> South Florida,Mar,1.42,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> South Florida,Apr,1.21,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,May,0.67,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Jun,0.28,winter-spring-peak,< 0.5x,0
Pittsburgh -> South Florida,Jul,0.26,winter-spring-peak,< 0.5x,0
Pittsburgh -> South Florida,Aug,0.29,winter-spring-peak,< 0.5x,0
Pittsburgh -> South Florida,Sep,0.59,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Oct,0.75,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> South Florida,Nov,1.26,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,Dec,2.16,winter-spring-peak,>= 1.6x,5
San Antonio -> Phoenix Valley,Jan,1.76,winter-spring-peak,>= 1.6x,5
San Antonio -> Phoenix Valley,Feb,3.18,winter-spring-peak,>= 1.6x,5
San Antonio -> Phoenix Valley,Mar,3.18,winter-spring-peak,>= 1.6x,5
San Antonio -> Phoenix Valley,Apr,1.76,winter-spring-peak,>= 1.6x,5
San Antonio -> Phoenix Valley,May,0.35,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Jun,0.0,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Jul,0.0,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Aug,0.0,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Sep,0.35,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Oct,1.06,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Phoenix Valley,Nov,0.0,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Dec,0.35,winter-spring-peak,< 0.5x,0
South Florida -> Bay Area,Jan,1.59,winter-spring-peak,1.3x-1.6x,4
South Florida -> Bay Area,Feb,0.96,winter-spring-peak,0.7x-1.0x,2
South Florida -> Bay Area,Mar,1.22,winter-spring-peak,1.0x-1.3x,3
South Florida -> Bay Area,Apr,1.32,winter-spring-peak,1.3x-1.6x,4
South Florida -> Bay Area,May,1.16,winter-spring-peak,1.0x-1.3x,3
South Florida -> Bay Area,Jun,0.8,winter-spring-peak,0.7x-1.0x,2
South Florida -> Bay Area,Jul,0.67,winter-spring-peak,0.5x-0.7x,1
South Florida -> Bay Area,Aug,0.7,winter-spring-peak,0.7x-1.0x,2
South Florida -> Bay Area,Sep,0.7,winter-spring-peak,0.7x-1.0x,2
South Florida -> Bay Area,Oct,0.59,winter-spring-peak,0.5x-0.7x,1
South Florida -> Bay Area,Nov,1.16,winter-spring-peak,1.0x-1.3x,3
South Florida -> Bay Area,Dec,1.14,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Jan,1.4,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,Feb,1.3,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,Mar,1.51,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,Apr,1.42,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,May,1.18,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Jun,0.5,winter-spring-peak,0.5x-0.7x,1
South Florida -> Chicago,Jul,0.4,winter-spring-peak,< 0.5x,0
South Florida -> Chicago,Aug,0.36,winter-spring-peak,< 0.5x,0
South Florida -> Chicago,Sep,0.44,winter-spring-peak,< 0.5x,0
South Florida -> Chicago,Oct,0.75,winter-spring-peak,0.7x-1.0x,2
South Florida -> Chicago,Nov,1.21,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Dec,1.52,winter-spring-peak,1.3x-1.6x,4
South Florida -> DMV,Jan,0.86,winter-spring-peak,0.7x-1.0x,2
South Florida -> DMV,Feb,1.71,winter-spring-peak,>= 1.6x,5
South Florida -> DMV,Mar,1.5,winter-spring-peak,1.3x-1.6x,4
South Florida -> DMV,Apr,1.29,winter-spring-peak,1.0x-1.3x,3
South Florida -> DMV,May,0.64,winter-spring-peak,0.5x-0.7x,1
South Florida -> DMV,Jun,0.43,winter-spring-peak,< 0.5x,0
South Florida -> DMV,Jul,1.29,winter-spring-peak,1.0x-1.3x,3
South Florida -> DMV,Aug,0.86,winter-spring-peak,0.7x-1.0x,2
South Florida -> DMV,Sep,0.43,winter-spring-peak,< 0.5x,0
South Florida -> DMV,Oct,0.86,winter-spring-peak,0.7x-1.0x,2
South Florida -> DMV,Nov,1.29,winter-spring-peak,1.0x-1.3x,3
South Florida -> DMV,Dec,0.86,winter-spring-peak,0.7x-1.0x,2
South Florida -> Dallas,Jan,1.49,winter-spring-peak,1.3x-1.6x,4
South Florida -> Dallas,Feb,1.5,winter-spring-peak,1.3x-1.6x,4
South Florida -> Dallas,Mar,1.72,winter-spring-peak,>= 1.6x,5
South Florida -> Dallas,Apr,1.28,winter-spring-peak,1.0x-1.3x,3
South Florida -> Dallas,May,1.0,winter-spring-peak,1.0x-1.3x,3
South Florida -> Dallas,Jun,0.46,winter-spring-peak,< 0.5x,0
South Florida -> Dallas,Jul,0.28,winter-spring-peak,< 0.5x,0
South Florida -> Dallas,Aug,0.32,winter-spring-peak,< 0.5x,0
South Florida -> Dallas,Sep,0.47,winter-spring-peak,< 0.5x,0
South Florida -> Dallas,Oct,0.82,winter-spring-peak,0.7x-1.0x,2
South Florida -> Dallas,Nov,1.28,winter-spring-peak,1.0x-1.3x,3
South Florida -> Dallas,Dec,1.4,winter-spring-peak,1.3x-1.6x,4
South Florida -> Detroit,Jan,1.18,winter-spring-peak,1.0x-1.3x,3
South Florida -> Detroit,Feb,1.62,winter-spring-peak,>= 1.6x,5
South Florida -> Detroit,Mar,1.43,winter-spring-peak,1.3x-1.6x,4
South Florida -> Detroit,Apr,1.39,winter-spring-peak,1.3x-1.6x,4
South Florida -> Detroit,May,1.26,winter-spring-peak,1.0x-1.3x,3
South Florida -> Detroit,Jun,0.67,winter-spring-peak,0.5x-0.7x,1
South Florida -> Detroit,Jul,0.45,winter-spring-peak,< 0.5x,0
South Florida -> Detroit,Aug,0.42,winter-spring-peak,< 0.5x,0
South Florida -> Detroit,Sep,0.28,winter-spring-peak,< 0.5x,0
South Florida -> Detroit,Oct,0.56,winter-spring-peak,0.5x-0.7x,1
South Florida -> Detroit,Nov,1.09,winter-spring-peak,1.0x-1.3x,3
South Florida -> Detroit,Dec,1.65,winter-spring-peak,>= 1.6x,5
South Florida -> Houston,Jan,2.4,winter-spring-peak,>= 1.6x,5
South Florida -> Houston,Feb,1.73,winter-spring-peak,>= 1.6x,5
South Florida -> Houston,Mar,2.6,winter-spring-peak,>= 1.6x,5
South Florida -> Houston,Apr,0.94,winter-spring-peak,0.7x-1.0x,2
South Florida -> Houston,May,1.19,winter-spring-peak,1.0x-1.3x,3
South Florida -> Houston,Jun,0.22,winter-spring-peak,< 0.5x,0
South Florida -> Houston,Jul,0.12,winter-spring-peak,< 0.5x,0
South Florida -> Houston,Aug,0.12,winter-spring-peak,< 0.5x,0
South Florida -> Houston,Sep,0.15,winter-spring-peak,< 0.5x,0
South Florida -> Houston,Oct,0.35,winter-spring-peak,< 0.5x,0
South Florida -> Houston,Nov,0.87,winter-spring-peak,0.7x-1.0x,2
South Florida -> Houston,Dec,1.31,winter-spring-peak,1.3x-1.6x,4
South Florida -> LA Basin,Jan,1.36,winter-spring-peak,1.3x-1.6x,4
South Florida -> LA Basin,Feb,1.36,winter-spring-peak,1.3x-1.6x,4
South Florida -> LA Basin,Mar,1.23,winter-spring-peak,1.0x-1.3x,3
South Florida -> LA Basin,Apr,1.21,winter-spring-peak,1.0x-1.3x,3
South Florida -> LA Basin,May,0.9,winter-spring-peak,0.7x-1.0x,2
South Florida -> LA Basin,Jun,0.77,winter-spring-peak,0.7x-1.0x,2
South Florida -> LA Basin,Jul,0.57,winter-spring-peak,0.5x-0.7x,1
South Florida -> LA Basin,Aug,0.57,winter-spring-peak,0.5x-0.7x,1
South Florida -> LA Basin,Sep,0.73,winter-spring-peak,0.7x-1.0x,2
South Florida -> LA Basin,Oct,1.02,winter-spring-peak,1.0x-1.3x,3
South Florida -> LA Basin,Nov,1.2,winter-spring-peak,1.0x-1.3x,3
South Florida -> LA Basin,Dec,1.09,winter-spring-peak,1.0x-1.3x,3
South Florida -> Minneapolis,Jan,1.28,winter-spring-peak,1.0x-1.3x,3
South Florida -> Minneapolis,Feb,1.43,winter-spring-peak,1.3x-1.6x,4
South Florida -> Minneapolis,Mar,1.35,winter-spring-peak,1.3x-1.6x,4
South Florida -> Minneapolis,Apr,1.4,winter-spring-peak,1.3x-1.6x,4
South Florida -> Minneapolis,May,1.24,winter-spring-peak,1.0x-1.3x,3
South Florida -> Minneapolis,Jun,0.64,winter-spring-peak,0.5x-0.7x,1
South Florida -> Minneapolis,Jul,0.49,winter-spring-peak,< 0.5x,0
South Florida -> Minneapolis,Aug,0.46,winter-spring-peak,< 0.5x,0
South Florida -> Minneapolis,Sep,0.51,winter-spring-peak,0.5x-0.7x,1
South Florida -> Minneapolis,Oct,0.79,winter-spring-peak,0.7x-1.0x,2
South Florida -> Minneapolis,Nov,1.03,winter-spring-peak,1.0x-1.3x,3
South Florida -> Minneapolis,Dec,1.36,winter-spring-peak,1.3x-1.6x,4
South Florida -> New York City,Jan,0.85,winter-spring-peak,0.7x-1.0x,2
South Florida -> New York City,Feb,1.17,winter-spring-peak,1.0x-1.3x,3
South Florida -> New York City,Mar,1.3,winter-spring-peak,1.3x-1.6x,4
South Florida -> New York City,Apr,1.48,winter-spring-peak,1.3x-1.6x,4
South Florida -> New York City,May,1.29,winter-spring-peak,1.0x-1.3x,3
South Florida -> New York City,Jun,0.74,winter-spring-peak,0.7x-1.0x,2
South Florida -> New York City,Jul,0.57,winter-spring-peak,0.5x-0.7x,1
South Florida -> New York City,Aug,0.5,winter-spring-peak,0.5x-0.7x,1
South Florida -> New York City,Sep,0.47,winter-spring-peak,< 0.5x,0
South Florida -> New York City,Oct,0.92,winter-spring-peak,0.7x-1.0x,2
South Florida -> New York City,Nov,1.27,winter-spring-peak,1.0x-1.3x,3
South Florida -> New York City,Dec,1.45,winter-spring-peak,1.3x-1.6x,4
