AircraftType,corridor,month,density_pct,cluster_label,slab,intensity
Super Midsize Jet,Phoenix Valley -> St. Louis,Jul,5.88,multi-peak-directional,4%-6%,1
Super Midsize Jet,Phoenix Valley -> St. Louis,Jun,8.24,multi-peak-directional,6%-9%,2
Super Midsize Jet,Phoenix Valley -> St. Louis,Mar,9.41,multi-peak-directional,9%-12%,3
Super Midsize Jet,Phoenix Valley -> St. Louis,May,7.06,multi-peak-directional,6%-9%,2
Super Midsize Jet,Phoenix Valley -> St. Louis,Nov,10.59,multi-peak-directional,9%-12%,3
Super Midsize Jet,Phoenix Valley -> St. Louis,Oct,14.12,multi-peak-directional,12%-15%,4
Super Midsize Jet,Phoenix Valley -> St. Louis,Sep,9.41,multi-peak-directional,9%-12%,3
Super Midsize Jet,Pittsburgh -> Houston,Apr,8.6,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,Aug,5.38,multi-peak-directional,4%-6%,1
Super Midsize Jet,Pittsburgh -> Houston,Dec,10.22,multi-peak-directional,9%-12%,3
Super Midsize Jet,Pittsburgh -> Houston,Feb,6.99,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,Jan,5.38,multi-peak-directional,4%-6%,1
Super Midsize Jet,Pittsburgh -> Houston,Jul,8.6,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,Jun,7.53,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,Mar,6.45,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,May,8.6,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> Houston,Nov,12.37,multi-peak-directional,12%-15%,4
Super Midsize Jet,Pittsburgh -> Houston,Oct,5.91,multi-peak-directional,4%-6%,1
Super Midsize Jet,Pittsburgh -> Houston,Sep,13.98,multi-peak-directional,12%-15%,4
Super Midsize Jet,Pittsburgh -> LA Basin,Apr,10.26,multi-peak-directional,9%-12%,3
Super Midsize Jet,Pittsburgh -> LA Basin,Aug,8.28,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Dec,8.28,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Feb,5.46,multi-peak-directional,4%-6%,1
Super Midsize Jet,Pittsburgh -> LA Basin,Jan,6.79,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Jul,7.12,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Jun,8.61,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Mar,8.11,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,May,8.77,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Nov,8.28,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> LA Basin,Oct,11.42,multi-peak-directional,9%-12%,3
Super Midsize Jet,Pittsburgh -> LA Basin,Sep,8.61,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Apr,12.02,multi-peak-directional,12%-15%,4
Super Midsize Jet,Pittsburgh -> San Antonio,Aug,3.83,multi-peak-directional,< 4%,0
Super Midsize Jet,Pittsburgh -> San Antonio,Dec,8.2,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Feb,7.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Jan,8.74,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Jul,5.46,multi-peak-directional,4%-6%,1
Super Midsize Jet,Pittsburgh -> San Antonio,Jun,6.01,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Mar,8.74,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,May,7.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,Pittsburgh -> San Antonio,Nov,9.29,multi-peak-directional,9%-12%,3
Super Midsize Jet,Pittsburgh -> San Antonio,Oct,14.75,multi-peak-directional,12%-15%,4
Super Midsize Jet,Pittsburgh -> San Antonio,Sep,7.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Apr,8.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Aug,8.04,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Dec,7.43,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Feb,4.75,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Bay Area,Jan,6.7,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Jul,8.53,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Jun,8.77,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Mar,9.62,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Bay Area,May,7.55,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Bay Area,Nov,9.14,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Bay Area,Oct,13.03,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Bay Area,Sep,7.8,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Chicago,Apr,6.0,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Chicago,Aug,4.0,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Chicago,Dec,24.0,multi-peak-directional,> 15%,5
Super Midsize Jet,San Antonio -> Chicago,Feb,4.0,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Chicago,Jan,2.0,multi-peak-directional,< 4%,0
Super Midsize Jet,San Antonio -> Chicago,Jul,12.0,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Chicago,Jun,12.0,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Chicago,Mar,0.0,multi-peak-directional,< 4%,0
Super Midsize Jet,San Antonio -> Chicago,May,14.0,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Chicago,Nov,8.0,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Chicago,Oct,10.0,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Chicago,Sep,4.0,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> DMV,Apr,12.01,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> DMV,Aug,6.17,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> DMV,Dec,4.55,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> DMV,Feb,7.79,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> DMV,Jan,4.87,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> DMV,Jul,4.55,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> DMV,Jun,7.14,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> DMV,Mar,8.44,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> DMV,May,8.77,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> DMV,Nov,11.04,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> DMV,Oct,12.66,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> DMV,Sep,12.01,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> LA Basin,Apr,9.83,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> LA Basin,Aug,4.48,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> LA Basin,Dec,9.03,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> LA Basin,Feb,8.31,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> LA Basin,Jan,6.79,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> LA Basin,Jul,5.35,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> LA Basin,Jun,6.14,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> LA Basin,Mar,11.34,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> LA Basin,May,8.6,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> LA Basin,Nov,9.83,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> LA Basin,Oct,10.62,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> LA Basin,Sep,9.68,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> New York City,Apr,9.32,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> New York City,Aug,5.89,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> New York City,Dec,8.79,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> New York City,Feb,5.04,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> New York City,Jan,7.07,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> New York City,Jul,4.82,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> New York City,Jun,9.32,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> New York City,Mar,6.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> New York City,May,9.43,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> New York City,Nov,10.93,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> New York City,Oct,13.61,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> New York City,Sep,9.11,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Philadelphia,Apr,6.15,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Philadelphia,Aug,5.64,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Philadelphia,Dec,5.13,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Philadelphia,Feb,10.26,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Philadelphia,Jan,3.59,multi-peak-directional,< 4%,0
Super Midsize Jet,San Antonio -> Philadelphia,Jul,5.64,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Philadelphia,Jun,7.18,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Philadelphia,Mar,7.69,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Philadelphia,May,13.33,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Philadelphia,Nov,11.79,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Philadelphia,Oct,14.87,multi-peak-directional,12%-15%,4
Super Midsize Jet,San Antonio -> Philadelphia,Sep,8.72,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Seattle,Apr,8.44,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Seattle,Aug,10.39,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,Dec,6.82,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Seattle,Feb,6.17,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Seattle,Jan,5.19,multi-peak-directional,4%-6%,1
Super Midsize Jet,San Antonio -> Seattle,Jul,9.09,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,Jun,10.39,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,Mar,10.06,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,May,9.74,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,Nov,7.47,multi-peak-directional,6%-9%,2
Super Midsize Jet,San Antonio -> Seattle,Oct,9.09,multi-peak-directional,9%-12%,3
Super Midsize Jet,San Antonio -> Seattle,Sep,7.14,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Apr,8.13,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Aug,8.13,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Dec,5.69,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> DMV,Feb,6.23,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Jan,7.86,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Jul,10.03,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> DMV,Jun,10.03,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> DMV,Mar,7.05,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,May,9.76,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> DMV,Nov,6.78,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Oct,8.13,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> DMV,Sep,12.2,multi-peak-directional,12%-15%,4
Super Midsize Jet,Seattle -> Houston,Apr,7.33,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Aug,8.56,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Dec,8.31,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Feb,6.6,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Jan,11.0,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> Houston,Jul,10.02,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> Houston,Jun,7.09,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Mar,7.33,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,May,7.82,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Nov,7.33,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Oct,8.56,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> Houston,Sep,10.02,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> North Florida,Apr,7.66,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Aug,9.36,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> North Florida,Dec,7.23,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Feb,8.51,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Jan,7.66,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Jul,9.79,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> North Florida,Jun,5.96,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> North Florida,Mar,10.64,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> North Florida,May,7.23,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Nov,9.36,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> North Florida,Oct,6.81,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> North Florida,Sep,9.79,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> San Antonio,Apr,8.06,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> San Antonio,Aug,9.52,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> San Antonio,Dec,8.42,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> San Antonio,Feb,5.86,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> San Antonio,Jan,4.76,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> San Antonio,Jul,9.52,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> San Antonio,Jun,9.16,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> San Antonio,Mar,11.72,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> San Antonio,May,8.42,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> San Antonio,Nov,7.69,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> San Antonio,Oct,7.69,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> San Antonio,Sep,9.16,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> South Florida,Apr,9.54,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> South Florida,Aug,6.27,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> South Florida,Dec,8.45,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> South Florida,Feb,7.9,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> South Florida,Jan,11.17,multi-peak-directional,9%-12%,3
Super Midsize Jet,Seattle -> South Florida,Jul,4.36,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> South Florida,Jun,7.63,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> South Florida,Mar,12.53,multi-peak-directional,12%-15%,4
Super Midsize Jet,Seattle -> South Florida,May,5.18,multi-peak-directional,4%-6%,1
Super Midsize Jet,Seattle -> South Florida,Nov,7.63,multi-peak-directional,6%-9%,2
Super Midsize Jet,Seattle -> South Florida,Oct,13.35,multi-peak-directional,12%-15%,4
Super Midsize Jet,Seattle -> South Florida,Sep,5.99,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Boston,Apr,10.52,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Boston,Aug,5.4,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Boston,Dec,11.54,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Boston,Feb,9.33,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Boston,Jan,7.1,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Boston,Jul,6.77,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Boston,Jun,8.4,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Boston,Mar,10.16,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Boston,May,11.78,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Boston,Nov,7.93,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Boston,Oct,6.75,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Boston,Sep,4.32,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Seattle,Apr,8.76,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Seattle,Aug,5.93,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Seattle,Dec,5.65,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Seattle,Feb,7.06,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Seattle,Jan,9.04,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Seattle,Jul,10.17,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Seattle,Jun,13.56,multi-peak-directional,12%-15%,4
Super Midsize Jet,South Florida -> Seattle,Mar,11.3,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Seattle,May,11.02,multi-peak-directional,9%-12%,3
Super Midsize Jet,South Florida -> Seattle,Nov,6.78,multi-peak-directional,6%-9%,2
Super Midsize Jet,South Florida -> Seattle,Oct,5.37,multi-peak-directional,4%-6%,1
Super Midsize Jet,South Florida -> Seattle,Sep,5.37,multi-peak-directional,4%-6%,1
Super Midsize Jet,St. Louis -> Bay Area,Apr,8.81,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Aug,10.06,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Bay Area,Dec,6.33,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Feb,6.55,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Jan,7.46,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Jul,7.68,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Jun,8.47,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Mar,5.76,multi-peak-directional,4%-6%,1
Super Midsize Jet,St. Louis -> Bay Area,May,10.17,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Bay Area,Nov,8.14,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Bay Area,Oct,9.49,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Bay Area,Sep,11.07,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> LA Basin,Apr,9.05,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> LA Basin,Aug,8.33,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Dec,9.14,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> LA Basin,Feb,8.97,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Jan,7.84,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Jul,6.39,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Jun,7.68,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Mar,6.79,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,May,8.65,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Nov,8.0,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> LA Basin,Oct,11.32,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> LA Basin,Sep,7.84,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Apr,6.7,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Aug,9.28,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Seattle,Dec,7.47,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Feb,7.22,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Jan,8.25,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Jul,11.86,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Seattle,Jun,8.51,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Mar,6.96,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,May,8.51,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Nov,6.44,multi-peak-directional,6%-9%,2
Super Midsize Jet,St. Louis -> Seattle,Oct,11.08,multi-peak-directional,9%-12%,3
Super Midsize Jet,St. Louis -> Seattle,Sep,7.73,multi-peak-directional,6%-9%,2
Super Midsize Jet,Atlanta -> Boston,Apr,8.82,summer-peak,6%-9%,2
Super Midsize Jet,Atlanta -> Boston,Aug,11.76,summer-peak,9%-12%,3
Super Midsize Jet,Atlanta -> Boston,Dec,2.94,summer-peak,< 4%,0
Super Midsize Jet,Atlanta -> Boston,Feb,2.94,summer-peak,< 4%,0
